,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
64,18/09/2024,Michelle,06/10/2010,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,23/12/2013,03/05/2024,STR-415714,f,1374466.0,255183,1,1.0,5.0,6.0,1.0,1.0,1.0,1.0,$72.00,29.0,180,29.0,29.0,180,180.0,29.0,180.0,1,3,48,4,0.0,4.85,4.83,4.6,4.96,4.29,1.0,4.0,0,0.37
65,18/09/2024,Michelle,06/10/2010,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,07/08/2013,31/08/2024,STR-415714,f,1403408.0,255183,1,1.0,5.0,6.0,1.0,1.0,1.0,1.0,$75.00,29.0,120,29.0,89.0,120,120.0,41.1,120.0,0,1,29,4,1.0,4.93,4.72,4.48,4.93,4.31,1.0,4.0,0,0.21
66,18/09/2024,Viktoria,24/08/2011,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,2.5 shared baths,t,18/09/2024,23/09/2013,22/10/2023,STR-446784,f,1425973.0,1015632,1,1.0,2.0,7.0,4.0,1.1,2.0,2.0,$449.00,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0,16,39,2,0.0,4.79,4.95,4.95,4.84,4.97,0.0,1.0,0,0.29
67,18/09/2024,Rosalia,16/01/2013,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,05/09/2013,19/05/2024,STR-487240,f,1445064.0,4724006,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,$65.00,29.0,90,29.0,29.0,90,90.0,29.0,90.0,13,44,117,3,0.0,4.72,4.79,4.8,4.79,4.71,0.0,1.0,0,0.87
68,18/09/2024,CarneyFamily,27/05/2013,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1 private bath,t,18/09/2024,22/08/2013,13/09/2024,STR-487240,f,1472520.0,6608084,1,0.98,2.0,7.0,3.0,1.2,1.0,1.0,$213.00,1.0,21,1.0,1.0,21,21.0,1.0,21.0,0,0,21,7,0.3,4.87,4.91,4.92,4.91,4.82,1.0,1.0,0,5.29
69,18/09/2024,Nancy And Tom,08/07/2013,"Boston, MA",within an hour,t,t,t,Entire townhouse,Entire home/apt,2 baths,t,18/09/2024,03/10/2018,29/10/2023,STR-398614,f,1544144.0,7353037,1,0.9,1.0,1.0,4.0,1.2,2.0,1.0,$213.00,4.0,30,3.0,4.0,30,30.0,3.9,30.0,0,0,69,6,0.0,4.99,4.96,4.99,4.97,5.0,1.0,0.0,0,0.95
70,18/09/2024,Nick,13/06/2011,"Boston, MA",within a few hours,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,07/10/2013,10/09/2024,STR-383211,t,1545185.0,697401,1,0.89,4.0,6.0,2.0,1.0,1.0,1.0,$140.00,2.0,14,2.0,2.0,14,14.0,2.0,14.0,2,41,21,27,0.3,4.78,4.86,4.72,4.88,4.84,4.0,0.0,0,1.87
71,18/09/2024,Hamed,19/08/2013,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,17/09/2013,21/10/2016,STR-466119,f,1551205.0,8261931,1,0.9,1.0,2.0,4.0,1.1,2.0,2.0,$415.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,29,89,40,0,0.0,4.85,4.93,4.58,4.88,5.0,1.0,0.0,0,0.3
72,18/09/2024,Michael,03/04/2011,"Boston, MA",within a few hours,t,t,t,Entire townhouse,Entire home/apt,3 baths,t,18/09/2024,30/07/2016,13/02/2024,STR-466119,t,1596470.0,480310,1,1.0,1.0,4.0,2.8,1.2,3.0,1.0,$213.00,29.0,1124,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,21,15,0.0,4.98,4.99,4.94,4.94,4.96,1.0,0.0,0,1.74
73,18/09/2024,Kevin,29/08/2013,"Boston, MA",within a few hours,t,t,t,Private room in townhouse,Private room,2 shared baths,t,18/09/2024,06/04/2018,28/07/2024,STR-383293,f,1596664.0,8513158,1,1.0,3.0,7.0,1.0,1.1,1.0,1.0,$59.00,31.0,36,14.0,31.0,36,36.0,30.2,36.0,7,63,25,1,0.0,4.84,4.92,4.64,4.96,4.72,0.0,3.0,0,0.32
74,18/09/2024,Joshua,23/06/2016,"Boston, MA",within a few hours,f,t,t,Private room in townhouse,Private room,1 private bath,t,18/09/2024,26/02/2016,15/09/2024,STR-401177,f,1644031.0,79583794,1,0.9,1.0,3.0,2.0,1.0,1.0,1.0,$162.00,1.0,365,1.0,1.0,365,365.0,1.0,365.0,1,40,21,7,0.3,4.85,4.91,4.88,4.93,4.86,0.0,1.0,0,5.32
75,18/09/2024,Rebecca,14/09/2013,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,21/10/2013,26/02/2022,Exempt: This listing is a unit used for furnished institutional or business stays,f,1668313.0,8834105,1,1.0,2.0,2.0,1.0,1.2,1.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,38,0,0.0,4.79,4.82,4.79,4.87,4.74,0.0,2.0,0,0.29
76,18/09/2024,Adriana & Gianni,17/09/2013,"Boston, MA",within a day,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,t,18/09/2024,28/02/2014,27/06/2024,Exempt: This listing is a unit used for furnished institutional or business stays,f,1682936.0,8898973,1,1.0,4.0,4.0,2.0,1.5,1.0,2.0,$115.00,30.0,1125,30.0,30.0,1125,1125.0,30.0,1125.0,2,48,21,3,0.0,4.84,4.91,4.9,4.88,4.54,4.0,0.0,0,1.84
77,18/09/2024,Kelly,13/09/2013,"Boston, MA",within a day,t,t,t,Entire home,Entire home/apt,1 bath,t,18/09/2024,26/10/2013,11/09/2024,STR-447499,f,1692573.0,8814724,1,0.79,2.0,2.0,4.0,1.0,2.0,3.0,$170.00,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,8,41,21,28,2.0,4.91,4.91,4.96,4.95,4.93,1.0,0.0,0,2.25
78,18/09/2024,Fj,25/07/2013,"Boston, MA",within a day,f,t,f,Entire loft,Entire home/apt,1.5 baths,t,18/09/2024,19/04/2016,03/08/2024,STR-456144,f,1721016.0,7723912,1,1.0,2.0,7.0,2.0,1.5,1.0,1.0,$95.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,18,78,12,2,0.0,4.92,4.91,5.0,4.91,4.75,2.0,0.0,0,0.12
79,18/09/2024,Fj,25/07/2013,"Boston, MA",within a day,f,t,f,Entire home,Entire home/apt,1 bath,t,18/09/2024,27/10/2013,30/11/2020,STR-456144,f,1724900.0,7723912,1,1.0,2.0,7.0,4.0,1.2,2.0,1.0,$213.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,17,77,44,0,0.0,4.61,4.86,4.81,4.95,4.56,2.0,0.0,0,0.33
80,18/09/2024,Thomas,27/09/2013,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,08/10/2013,04/08/2024,STR-456144,f,1732804.0,9090219,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$75.00,1.0,28,1.0,1.0,1125,1125.0,1.0,1125.0,0,49,21,11,0.0,4.88,4.93,4.68,4.98,4.68,0.0,1.0,0,1.38
81,18/09/2024,Rebecca,14/09/2013,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,02/11/2013,28/07/2024,STR-520680,f,1810172.0,8834105,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,$69.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,45,47,2,0.0,4.81,4.91,4.74,4.91,4.7,0.0,2.0,0,0.35
82,18/09/2024,Stacy,17/10/2013,"Boston, MA",within a few hours,f,t,t,Entire townhouse,Entire home/apt,2.5 baths,t,18/09/2024,28/06/2014,30/08/2024,STR-520680,f,1810397.0,9485021,1,1.0,2.0,2.0,2.8,1.1,3.0,1.3,$208.50,5.0,1125,4.0,5.0,1125,1125.0,5.0,1125.0,17,64,51,1,1.0,4.96,4.94,4.91,4.92,4.98,1.0,0.0,0,0.41
83,18/09/2024,Suzanne,20/10/2013,"Boston, MA",within a few hours,f,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,18/10/2015,24/05/2018,STR-545004,f,1819994.0,9529655,1,0.9,7.0,9.0,1.0,1.0,2.0,1.0,$265.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,27,87,2,0,0.0,4.8,4.5,4.8,4.9,5.0,4.0,0.0,0,0.02
84,18/09/2024,Daniel,09/01/2012,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,t,18/09/2024,24/07/2015,24/07/2015,STR-545004,f,1886037.0,1587128,1,0.9,1.0,1.0,4.0,1.2,2.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,1,0,0.0,5.0,5.0,4.8,5.0,5.0,1.0,0.0,0,0.01
85,18/09/2024,Emmanuel,24/10/2013,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,t,18/09/2024,18/01/2014,20/05/2019,STR-545004,f,1956275.0,9622924,1,0.9,1.0,1.0,6.0,1.2,3.0,1.0,$213.00,14.2,250,13.3,91.0,250,250.0,15.0,250.0,0,0,105,0,0.0,4.41,4.54,4.43,4.65,4.42,1.0,0.0,0,0.81
86,18/09/2024,Molly,16/04/2012,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,16/12/2013,02/09/2019,STR-545004,f,2014651.0,2155838,1,0.9,1.0,1.0,2.0,1.0,1.0,1.0,$120.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,30,90,38,0,0.0,4.62,4.81,4.58,4.83,4.56,0.0,1.0,0,0.29
87,18/09/2024,Yossi,20/12/2011,"New York, NY",within an hour,f,t,t,Private room in home,Private room,1 private bath,t,18/09/2024,21/06/2014,14/09/2024,STR-545004,t,2014882.0,1521296,1,1.0,2.0,3.0,2.0,1.0,1.0,2.0,$78.00,3.0,30,2.0,3.0,1125,1125.0,3.0,1125.0,6,29,21,28,0.3,4.71,4.75,4.69,4.88,4.73,0.0,2.0,0,2.66
88,18/09/2024,Shannon,22/11/2013,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,2 baths,t,18/09/2024,22/07/2016,21/07/2024,STR-461452,f,2021483.0,10197317,1,1.0,7.0,10.0,6.0,1.1,2.0,1.3,$500.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,29,89,22,2,0.0,4.86,4.86,4.82,4.91,4.95,3.0,4.0,0,0.22
89,18/09/2024,Shannon,22/11/2013,"Boston, MA",within an hour,f,t,t,Private room in condo,Private room,1 private bath,t,18/09/2024,17/04/2016,11/08/2023,STR-383155,f,2021489.0,10197317,1,1.0,7.0,10.0,3.0,1.0,1.0,1.0,$220.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,30,90,85,0,0.0,4.73,4.82,4.79,4.96,4.79,3.0,4.0,0,0.83
90,18/09/2024,Tom,21/12/2013,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,31/12/2013,14/08/2016,STR-395757,f,2108738.0,10750832,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,32,0,0.0,4.31,4.59,4.8,4.84,4.97,1.0,0.0,0,0.25
91,18/09/2024,Janet,27/12/2013,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,14/04/2014,16/08/2024,STR-395757,f,2126053.0,10844648,1,0.91,1.0,1.0,2.0,1.0,0.0,1.0,$190.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,5,7,126,7,0.0,4.83,4.85,4.86,4.91,4.99,1.0,0.0,0,0.99
92,18/09/2024,Kyle,06/03/2013,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,20/01/2014,18/06/2017,Exempt: This listing is a hotel or motel,f,2141306.0,5355690,1,0.9,1.0,2.0,6.0,1.2,2.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,7,0,0.0,4.86,4.86,4.57,4.71,5.0,1.0,0.0,0,0.05
93,18/09/2024,Alla,08/01/2014,"Boston, MA",within a few hours,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,25/01/2015,05/07/2024,Exempt: This listing is a hotel or motel,f,2183117.0,11132354,1,0.75,1.0,1.0,2.0,1.0,1.0,1.0,$130.00,30.0,120,30.0,30.0,120,120.0,30.0,120.0,2,40,54,4,0.0,4.83,4.83,4.7,4.91,4.79,1.0,0.0,0,0.46
94,18/09/2024,Laura And Olivia,12/03/2013,"Brookline, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,04/05/2014,23/07/2024,Exempt: This listing is a hotel or motel,f,2215762.0,5430185,1,0.98,8.0,8.0,2.0,1.0,1.0,1.0,$287.00,3.0,365,2.0,4.0,1125,1125.0,3.0,1125.0,8,60,86,17,0.0,4.8,4.74,4.86,4.91,4.94,7.0,0.0,0,0.68
95,18/09/2024,Jason,13/10/2013,"Boston, MA",within an hour,t,t,f,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,03/04/2014,27/08/2024,STR-441410,t,2277821.0,9410008,1,1.0,20.0,53.0,5.0,1.1,2.0,2.0,$208.50,10.0,365,4.0,10.0,1125,1125.0,8.0,1125.0,3,59,21,13,1.0,4.96,4.98,4.99,4.97,4.98,16.0,0.0,0,1.54
96,18/09/2024,Glenn,27/10/2013,"Boston, MA",within a day,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/09/2014,11/03/2024,STR-545109,f,2292495.0,9653086,1,1.0,11.0,11.0,4.0,1.0,1.0,1.0,$135.00,33.0,1125,33.0,33.0,1125,1125.0,33.0,1125.0,15,38,80,3,0.0,4.78,4.9,4.71,4.95,4.86,6.0,0.0,0,0.66
97,18/09/2024,A And L,11/02/2014,"Boston, MA",within a few hours,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,21/04/2014,27/08/2024,STR-545109,f,2378421.0,12150111,1,0.84,1.0,2.0,2.0,1.2,1.0,1.0,$213.00,2.0,14,2.0,2.0,14,14.0,2.0,14.0,1,34,21,16,1.0,4.96,4.94,4.99,4.95,4.96,1.0,0.0,0,1.5
98,18/09/2024,Masha,11/02/2014,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,06/12/2014,17/05/2024,STR-416118,f,2381143.0,12165186,1,0.88,3.0,6.0,2.0,1.0,1.0,1.0,$75.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,10,1,0.0,4.9,4.8,4.8,4.9,4.9,3.0,0.0,0,0.08
99,18/09/2024,Timothy A,14/02/2014,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,23/04/2014,20/09/2020,STR-416118,f,2395326.0,12230539,1,0.9,2.0,4.0,2.0,1.2,1.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,21,0,0.0,4.86,4.94,4.67,4.97,4.98,1.0,0.0,0,3.21
100,18/09/2024,Local Furnished,02/08/2012,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,15/06/2014,25/11/2020,Exempt: This listing is a hotel or motel,t,2410846.0,3137257,1,1.0,3.0,13.0,2.0,1.0,1.0,1.0,$135.00,14.2,1124,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,36,0,0.0,4.67,4.72,4.53,4.78,5.0,1.0,0.0,0,0.29
101,18/09/2024,Laura And Olivia,12/03/2013,"Brookline, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,16/09/2014,13/08/2024,Exempt: This listing is a hotel or motel,f,2495047.0,5430185,1,0.98,8.0,8.0,2.0,1.0,0.0,0.0,$283.00,2.0,365,2.0,4.0,1125,1125.0,2.0,1125.0,10,33,83,12,0.0,4.83,4.89,4.93,4.9,4.99,7.0,0.0,0,0.68
102,18/09/2024,Masha,11/02/2014,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/09/2014,20/08/2022,STR-416239,f,2526773.0,12165186,1,0.88,3.0,6.0,2.0,1.0,1.0,1.0,$67.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,18,0,0.0,4.83,4.83,4.61,4.94,4.78,3.0,0.0,0,0.15
103,18/09/2024,Christie,26/03/2014,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,21/04/2014,09/09/2016,STR-416239,f,2672058.0,13565868,1,0.9,1.0,2.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,12,0,0.0,4.25,4.75,4.8,4.9,4.83,0.0,1.0,0,0.09
104,18/09/2024,Varouj,02/04/2014,"Cambridge, MA",a few days or more,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/09/2014,06/07/2022,STR-416239,t,2701124.0,13822322,1,0.9,1.0,2.0,4.0,1.0,1.0,2.0,$280.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,30,90,74,0,0.0,4.61,4.74,4.52,4.75,4.86,1.0,0.0,0,0.6
105,18/09/2024,Albert,12/09/2013,"Boston, MA",a few days or more,f,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,20/06/2014,27/10/2019,STR-398102,f,2723274.0,8790904,1,0.9,1.0,1.0,2.0,1.2,2.0,1.0,$213.00,29.0,30,29.0,29.0,30,30.0,29.0,30.0,0,0,26,0,0.0,4.88,4.96,4.92,5.0,5.0,1.0,0.0,0,0.21
106,18/09/2024,Jonathan,12/06/2013,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,25/06/2014,10/10/2018,Exempt: This listing is a unit that has contracts with hospitals,f,2754975.0,6885890,1,1.0,2.0,3.0,4.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,28.6,1125,1125.0,15.0,1125.0,10,10,99,0,0.0,4.87,4.95,4.82,4.99,5.0,1.0,0.0,0,0.79
107,18/09/2024,Dawn,29/07/2011,"Boston, MA",within a few hours,t,t,t,Entire condo,Entire home/apt,2 baths,t,18/09/2024,25/06/2014,10/10/2018,Exempt: This listing is a unit that has contracts with hospitals,f,2864688.0,887148,1,1.0,10.0,18.0,5.0,1.1,3.0,1.3,$450.00,14.2,352,13.3,91.0,352,352.0,15.0,352.0,30,90,0,0,0.0,4.87,4.95,4.82,4.99,5.0,2.0,1.0,0,1.02
108,18/09/2024,Katy,01/04/2014,"Boston, MA",within an hour,t,t,f,Entire home,Entire home/apt,1.5 baths,t,18/09/2024,27/05/2014,16/09/2024,STR-429200,f,2886933.0,13776857,1,0.86,1.0,1.0,2.8,1.5,1.2,1.3,$275.00,2.0,365,2.0,3.0,365,365.0,2.0,365.0,1,11,128,13,2.0,4.93,4.99,4.96,4.98,4.63,1.0,0.0,0,1.02
109,18/09/2024,Jonathan,27/05/2014,"Boston, MA",within an hour,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,08/08/2014,15/03/2024,STR-544893,f,3164650.0,16052189,1,1.0,16.0,27.0,4.0,1.2,2.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,6,53,38,1,0.0,4.5,4.57,4.5,4.82,4.47,8.0,0.0,0,0.31
110,18/09/2024,Marie,30/05/2014,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,20/10/2015,31/08/2024,STR-544893,f,3193484.0,16186589,1,0.95,27.0,30.0,1.0,1.0,1.0,1.0,$50.00,30.0,365,30.0,30.0,365,365.0,30.0,365.0,2,62,12,3,1.0,4.92,4.92,4.67,5.0,4.42,5.0,0.8,0,0.11
111,18/09/2024,Ella & Will,03/06/2014,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,02/08/2014,01/09/2024,STR-544893,f,3229255.0,16343599,1,0.86,2.0,3.0,3.0,1.0,1.0,2.0,$159.00,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,7,55,21,26,2.0,4.86,4.91,4.92,4.96,4.85,1.0,0.0,0,1.41
112,18/09/2024,Jessica,09/11/2013,"Boston, MA",within a day,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,01/07/2014,12/08/2024,STR-547060,f,3294152.0,9898255,1,0.94,3.0,3.0,4.0,1.0,1.0,1.0,$131.00,2.0,40,2.0,2.0,1125,1125.0,2.0,1125.0,4,44,21,6,0.0,4.54,4.66,4.54,4.82,4.6,3.0,0.0,0,2.04
113,18/09/2024,Jerry,13/06/2014,"Boston, MA",a few days or more,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/07/2014,12/08/2024,STR-538100,f,3316049.0,16742781,1,0.9,1.0,6.0,1.0,1.0,1.0,2.0,$160.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,59,0,0,0.0,4.54,4.66,4.54,4.82,4.6,1.0,0.0,0,4.2
114,18/09/2024,Jonathan,12/01/2014,"Boston, MA",within an hour,t,t,t,Private room in townhouse,Private room,1 shared bath,t,18/09/2024,02/01/2016,14/09/2024,STR-538100,f,3343428.0,11228809,1,0.97,6.0,14.0,2.0,1.0,1.0,2.0,$143.00,2.0,110,2.0,2.0,1125,1125.0,2.0,1125.0,6,17,21,7,0.3,4.93,4.95,4.96,4.96,4.64,2.0,4.0,0,4.2
115,18/09/2024,Jen,02/04/2014,"Boston, MA",within a few hours,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,03/10/2018,17/08/2024,STR-396299,f,3441982.0,13819661,1,0.97,5.0,6.0,3.0,1.0,0.0,2.0,$118.00,31.0,730,10.0,31.0,730,730.0,29.7,730.0,8,68,21,10,0.0,4.93,4.98,4.97,4.97,4.61,2.0,3.0,0,2.0
116,18/09/2024,Jeff And Rachel,03/05/2013,"Boston, MA",within a few hours,f,t,t,Entire home,Entire home/apt,1 bath,t,18/09/2024,04/08/2014,26/06/2024,STR-544892,f,3457722.0,6209951,1,1.0,1.0,1.0,2.8,1.2,3.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,55,2,0.0,4.96,4.96,4.85,5.0,4.81,1.0,0.0,0,0.45
117,18/09/2024,Nathaniel,30/06/2014,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,22/07/2014,17/07/2016,STR-528095,f,3463914.0,17452489,1,0.9,1.0,2.0,4.0,1.2,1.0,1.0,$213.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,0,0,27,0,0.0,4.44,4.37,4.8,4.67,4.81,1.0,0.0,0,0.22
118,18/09/2024,Xerxes,21/05/2013,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/08/2014,02/10/2022,STR-528095,f,3520353.0,6508758,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,$288.00,14.2,365,13.3,91.0,1125,1125.0,15.0,1125.0,0,47,21,0,0.0,4.8,4.88,4.8,4.85,4.98,1.0,0.0,0,2.05
119,18/09/2024,David,06/07/2014,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,11/08/2014,14/09/2014,STR-528095,f,3521944.0,17735272,1,0.9,1.0,1.0,4.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,3,0,0.0,4.67,4.33,5.0,5.0,4.67,1.0,0.0,0,0.02
120,18/09/2024,Lance,19/01/2010,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/10/2014,13/06/2019,STR-528095,f,3539510.0,71783,1,0.98,30.0,68.0,6.0,1.0,3.0,3.0,$145.00,30.0,90,30.0,30.0,1125,1125.0,30.0,1125.0,0,0,31,0,0.0,4.39,4.87,4.67,4.9,4.32,14.0,0.8,0,0.26
121,18/09/2024,Christian,08/07/2014,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/10/2014,13/06/2019,STR-528095,f,3544343.0,17843002,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,4.39,4.87,4.67,4.9,4.32,1.0,0.0,0,2.48
122,18/09/2024,Alex,15/07/2014,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,08/10/2014,09/09/2024,STR-528095,f,3602379.0,18150109,1,0.94,5.0,5.0,4.0,1.0,1.0,1.0,$176.00,2.0,150,2.0,4.0,150,150.0,2.3,150.0,6,52,21,38,0.3,4.77,4.9,4.86,4.96,4.65,5.0,0.0,0,2.48
123,18/09/2024,Stacey,15/07/2014,"Boston, MA",within a few hours,f,t,t,Shared room in home,Shared room,1 shared bath,t,18/09/2024,20/07/2014,19/05/2019,STR-460055,f,3605045.0,18165984,1,0.9,1.0,2.0,1.0,1.0,1.0,1.0,$200.00,29.0,31,29.0,29.0,1125,1125.0,29.0,1125.0,30,90,3,0,0.0,5.0,5.0,5.0,5.0,4.33,0.0,0.0,0,0.02
124,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,29/08/2015,17/12/2018,STR-563142,f,3656168.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$38.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,30,90,6,0,0.0,4.33,4.67,4.5,5.0,4.8,0.0,0.8,0,0.05
125,18/09/2024,Loretta,22/07/2014,"Boston, MA",within an hour,f,t,t,Entire loft,Entire home/apt,1 bath,t,18/09/2024,02/06/2024,05/08/2024,STR-563142,f,3672942.0,18641942,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$164.00,2.0,365,2.0,2.0,365,365.0,2.0,365.0,0,0,6,6,0.0,4.83,5.0,5.0,5.0,5.0,1.0,0.0,0,1.65
126,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,02/06/2024,05/08/2024,STR-399287,f,3705824.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$35.00,14.2,1000,13.3,91.0,1000,1000.0,15.0,1000.0,30,90,0,0,0.0,4.83,5.0,5.0,5.0,5.0,0.0,0.8,0,2.07
